17:32:52,129
17:32:56,123
17:33:01,122
17:33:07,130
17:33:11,127
17:33:13,129
17:33:20,133
17:33:26,130
17:33:29,133
17:33:33,134
17:33:41,125
17:33:45,116
17:33:51,117
17:33:57,118
17:34:00,118
17:34:03,116
17:34:12,122
17:34:13,122
17:34:21,120
17:34:27,120
17:34:28,119
17:34:34,116
17:34:42,115
17:34:44,114
17:34:51,107
17:34:54,105
17:34:59,104
17:35:03,103
17:35:09,104
17:35:13,104
17:35:20,110
17:35:25,108
17:35:29,108
17:35:36,103
17:35:39,101
17:35:47,105
17:35:49,104
17:35:56,113
17:35:58,113
17:36:07,117
17:36:10,116
17:36:14,115
17:36:22,118
17:36:23,119
17:36:31,125
17:36:35,126
17:36:41,121
17:36:43,121
17:36:52,121
17:36:55,121
17:37:02,116
17:37:03,115
17:37:08,115
17:37:16,115
17:37:22,117
17:37:24,116
17:37:29,114
17:37:35,110
17:37:38,109
17:37:47,112
17:37:48,111
17:37:53,108
17:38:02,107
17:38:06,106
17:38:10,105
17:38:17,104
17:38:19,105
17:38:27,109
17:38:30,107
17:38:33,108
17:38:41,115
17:38:45,116
17:38:49,116
17:38:57,118
17:39:01,118
17:39:06,119
17:39:09,120
17:39:15,123
17:39:18,123
17:43:20,105
17:44:46,107
17:55:40,138
17:50:21,104
17:58:15,148
17:58:18,149
17:58:25,150
17:58:29,154
17:58:31,154
17:58:40,154
17:58:42,153
17:58:50,154
17:58:52,155
17:59:00,157
17:59:05,158
17:59:08,157
17:59:15,156
17:59:20,157
17:59:25,158
17:59:29,159
17:59:31,159
17:59:36,159
17:59:41,159
17:59:46,159
17:59:51,159
17:59:57,160
18:00:03,158
18:00:07,159
18:00:11,157
18:00:19,160
18:00:25,163
18:00:28,162
18:00:35,163
18:00:40,161
18:00:45,160
18:00:46,159
18:00:52,160
18:00:59,162
18:01:05,163
18:01:10,161
18:01:13,162
18:01:18,162
18:01:22,163
18:01:27,164
18:01:31,164
18:01:36,164
18:01:45,165
18:01:46,165
18:01:52,166
18:01:58,165
18:02:04,163
18:02:09,163
18:02:11,163
18:02:20,161
18:02:22,161
18:02:29,162
18:02:31,162
18:02:36,161
18:02:43,163
18:02:48,163
18:02:54,162
18:03:00,162
18:03:03,161
18:03:07,162
18:03:13,161
18:03:19,162
18:03:25,162
18:03:26,162
18:03:35,163
18:03:36,163
18:03:45,163
18:03:46,163
18:03:53,163
18:03:59,162
18:04:04,162
18:04:08,163
18:04:13,162
18:04:19,163
18:04:22,163
18:04:30,164
18:04:32,163
18:04:40,168
18:04:44,168
18:04:46,167
18:04:54,167
18:04:56,166
18:05:01,166
18:05:07,163
18:05:11,161
18:05:18,158
18:05:21,156
18:05:30,154
18:05:31,153
18:05:40,154
18:05:41,154
18:05:46,149
18:05:52,147
18:05:57,144
18:06:05,142
18:06:09,142
18:06:11,142
18:06:17,143
18:06:25,147
18:06:32,145
18:06:54,143
18:06:59,143
18:07:05,144
18:07:10,135
18:07:14,128
18:07:20,122
18:07:25,120
18:07:27,119
18:07:33,117
18:07:36,118
18:07:41,120
18:07:46,122
18:07:51,126
18:07:57,130
18:08:02,132
18:08:10,122
18:08:11,121
18:08:20,132
18:08:22,134
18:08:26,137
18:08:35,137
18:08:40,135
18:08:42,135
18:08:46,134
18:08:53,141
18:08:58,143
18:09:03,145
18:09:10,147
18:09:11,146
18:09:16,144
18:09:21,142
18:09:30,146
18:09:31,145
18:09:40,127
18:09:45,134
18:09:50,136
18:09:55,137
18:09:57,137
18:10:05,137
18:10:10,136
18:10:12,136
18:10:16,135
18:10:21,136
18:10:27,132
18:10:31,130
18:10:36,130
18:10:41,132
18:10:50,133
18:10:55,132
18:11:00,133
18:11:03,133
18:11:10,131
18:11:13,130
18:11:20,133
18:11:24,133
18:11:26,134
18:11:31,134
18:11:36,134
18:11:45,135
18:11:49,133
18:11:55,137
18:12:00,136
18:12:05,137
18:12:10,136
18:12:13,136
18:12:16,136
18:12:21,136
18:12:26,139
18:12:35,136
18:12:40,134
18:12:45,137
18:12:49,138
18:12:55,138
18:12:57,137
18:13:05,136
18:13:08,136
18:13:11,137
18:13:16,135
18:13:23,133
18:13:30,130
18:13:34,127
18:13:36,126
18:13:44,132
18:13:48,135
18:13:51,135
18:14:00,136
18:14:01,136
18:14:08,134
18:14:15,136
18:14:16,136
18:14:22,133
18:14:27,130
18:14:34,133
18:14:36,133
18:14:41,130
18:14:48,128
18:14:51,126
18:15:00,123
18:15:05,124
18:15:09,126
18:15:12,126
18:15:18,126
18:15:24,127
18:15:26,127
18:15:34,126
18:15:36,125
18:15:42,122
18:15:49,126
18:15:55,122
18:15:56,122
18:16:02,121
18:16:09,123
18:16:11,122
18:16:16,119
18:16:25,119
18:16:27,120
18:16:31,120
18:16:36,118
18:16:41,118
18:16:48,118
18:16:55,123
18:16:59,121
18:17:05,121
18:17:10,119
18:17:14,119
18:17:16,119
18:17:22,119
18:17:30,119
18:17:33,120
18:17:36,119
18:17:44,118
18:17:49,116
18:17:55,115
18:17:56,115
18:18:02,116
18:18:06,116
18:18:14,116
18:18:19,115
18:18:21,116
18:18:28,113
18:18:35,115
18:18:36,115
18:18:45,121
18:18:48,120
18:18:54,121
18:18:59,118
18:19:03,117
18:19:10,112
18:19:11,112
18:19:17,115
18:19:21,115
18:19:29,118
18:19:32,116
18:19:40,117
18:19:44,117
18:19:49,118
18:19:55,114
18:19:56,114
18:20:01,115
18:20:08,114
18:20:14,114
18:20:16,114
18:20:24,115
18:20:28,114
18:20:35,116
18:20:37,116
18:20:43,113
18:20:49,118
18:20:55,116
18:20:59,118
18:21:04,114
18:21:06,114
18:21:14,118
18:21:19,117
18:21:23,116
18:21:30,113
18:21:31,113
18:21:38,114
18:21:41,114
18:21:48,120
18:21:55,114
18:21:57,114
18:22:05,111
18:22:07,112
18:22:15,112
18:22:18,113
18:22:25,113
18:22:29,113
18:22:31,113
18:22:39,112
18:22:43,113
18:22:50,114
18:22:51,114
18:22:58,114
18:23:03,114
18:23:06,114
18:23:12,117
18:23:19,109
18:23:25,112
18:23:30,110
18:23:32,111
18:23:38,114
18:23:44,113
18:23:48,115
18:23:51,114
18:23:58,115
18:24:04,115
18:24:09,114
18:24:12,114
18:24:19,112
18:24:25,112
18:24:26,112
18:24:31,113
18:24:37,113
18:24:44,112
18:24:46,113
18:24:55,113
18:25:00,111
18:25:02,111
18:25:10,110
18:25:11,110
18:25:20,112
18:25:22,112
18:25:30,114
18:25:34,113
18:25:36,115
18:25:45,110
18:25:49,112
18:25:55,113
18:25:56,113
18:26:02,115
18:26:07,116
18:26:11,117
18:26:20,115
18:26:25,113
18:26:28,116
18:26:35,119
18:26:39,119
18:26:41,118
18:26:50,113
18:26:52,113
18:26:58,112
18:27:05,114
18:27:10,113
18:27:11,113
18:27:16,115
18:27:23,111
18:27:26,113
18:27:33,116
18:27:39,112
18:27:45,113
18:27:46,113
18:27:51,115
18:27:57,113
18:28:01,116
18:28:10,109
18:28:14,110
18:28:17,112
18:28:25,104
18:28:26,104
18:28:35,109
18:28:40,106
18:28:41,106
18:28:50,112
18:28:53,111
18:28:59,111
18:29:05,111
18:29:06,111
18:29:14,113
18:29:20,112
18:29:22,112
18:29:29,110
18:29:32,111
18:29:36,112
18:29:44,108
18:29:46,109
18:29:51,112
18:29:59,103
18:30:04,107
18:30:07,108
18:30:13,107
18:30:20,113
18:30:24,113
18:30:30,110
18:30:35,109
18:30:40,108
18:30:43,110
18:30:48,111
18:30:53,112
18:30:57,113
18:31:05,112
18:31:07,112
18:31:13,111
18:31:19,112
18:31:25,111
18:31:26,112
18:31:32,115
18:31:38,113
18:31:44,118
18:31:50,116
18:31:51,116
18:32:00,107
18:32:04,108
18:32:07,109
18:32:11,110
18:32:18,114
18:32:24,110
18:32:28,111
18:32:33,111
18:32:38,109
18:32:44,115
18:32:49,110
18:32:52,110
18:32:57,112
18:33:03,114
18:33:06,115
18:33:11,113
18:33:18,115
18:33:24,115
18:33:26,115
18:33:33,120
18:33:40,114
18:33:41,114
18:33:48,115
18:33:54,116
18:34:00,115
18:34:02,114
18:34:09,119
18:34:15,116
18:34:17,116
18:34:22,118
18:34:30,110
18:34:33,112
18:34:38,113
18:34:44,111
18:34:50,115
18:34:51,115
18:35:00,115
18:35:05,114
18:35:06,114
18:35:11,109
18:35:20,111
18:35:24,110
18:35:27,112
18:35:34,115
18:35:37,116
18:35:43,118
18:35:49,114
18:35:53,113
18:35:57,114
18:36:04,113
18:36:08,113
18:36:12,113
18:36:17,113
18:36:22,111
18:36:27,109
18:36:31,109
18:36:37,113
18:36:44,109
18:36:46,110
18:36:55,116
18:37:00,115
18:37:02,114
18:37:06,112
18:37:14,117
18:37:20,119
18:37:25,117
18:37:27,117
18:37:33,119
18:37:40,115
18:37:44,116
18:37:50,116
18:37:53,115
18:37:59,113
18:38:02,114
18:38:09,114
18:38:11,115
18:38:18,115
18:38:23,115
18:38:27,116
18:38:35,112
18:38:36,112
18:38:45,117
18:38:50,115
18:38:53,115
18:38:56,117
18:39:05,111
18:39:06,111
18:39:12,115
18:39:20,115
18:39:24,115
18:39:28,115
18:39:32,113
18:39:39,114
18:39:42,114
18:39:48,114
18:39:53,112
18:39:56,113
18:40:01,114
18:40:06,114
18:40:12,111
18:40:16,111
18:40:23,114
18:40:27,115
18:40:35,115
18:40:39,115
18:40:45,115
18:40:48,115
18:40:51,115
18:40:57,110
18:41:04,115
18:41:07,114
18:41:12,115
18:41:20,117
18:41:25,116
18:41:26,116
18:41:31,114
18:41:38,118
18:41:45,114
18:41:49,115
18:41:52,115
18:41:58,115
18:42:05,119
18:42:10,117
18:42:13,116
18:42:17,116
18:42:21,115
18:42:26,114
18:42:31,112
18:42:40,116
18:42:44,114
18:42:46,113
18:42:53,115
18:42:56,115
18:43:05,117
18:43:07,116
18:43:15,112
18:43:17,112
18:43:23,109
18:43:30,113
18:43:34,109
18:43:36,109
18:43:41,110
18:43:46,113
18:43:55,117
18:44:00,116
18:44:05,116
18:44:08,117
18:44:11,117
18:44:17,110
18:44:21,111
18:44:30,124
18:44:35,127
18:44:38,127
18:44:44,125
18:44:46,125
18:44:55,118
18:44:56,117
18:45:05,117
18:45:09,116
18:45:11,116
18:45:16,118
18:45:21,119
18:45:26,119
18:45:33,117
18:45:40,116
18:45:41,116
18:45:49,119
18:45:55,124
18:45:56,124
18:46:04,117
18:46:09,114
18:46:11,115
18:46:16,119
18:46:21,118
18:46:30,120
18:46:34,121
18:46:40,120
18:46:45,119
18:46:50,120
18:46:51,121
18:47:00,120
18:47:04,121
18:47:07,120
18:47:15,119
18:47:18,117
18:47:24,116
18:47:30,114
18:47:31,115
18:47:37,118
18:47:41,112
18:47:46,113
18:47:53,115
18:47:58,115
18:48:05,121
18:48:08,122
18:48:11,122
18:48:20,123
18:48:23,122
18:48:29,118
18:48:35,118
18:48:39,116
18:48:41,114
18:48:48,114
18:48:55,123
18:48:57,123
18:49:01,122
18:49:10,119
18:49:14,119
18:49:20,117
18:49:24,120
18:49:27,119
18:49:33,117
18:49:36,117
18:49:44,117
18:49:47,118
18:49:55,122
18:49:56,121
18:50:05,120
18:50:08,117
18:50:11,117
18:50:19,121
18:50:21,121
18:50:30,123
18:50:33,122
18:50:41,121
18:50:46,122
18:50:51,124
18:50:56,124
18:51:05,131
18:51:10,131
18:51:12,132
18:51:16,135
18:51:25,130
18:51:26,129
18:51:34,133
18:51:39,131
18:51:42,130
18:51:49,127
18:51:52,127
18:51:56,128
18:52:05,127
18:52:10,129
18:52:14,131
18:52:20,131
18:52:22,131
18:52:30,130
18:52:34,131
18:52:36,131
18:52:43,124
18:52:46,123
18:52:51,123
18:53:00,125
18:53:02,124
18:53:06,123
18:53:15,126
18:53:20,126
18:53:22,126
18:53:28,126
18:53:31,126
18:53:36,126
18:53:45,105
18:53:49,104
18:53:52,109
18:53:59,122
18:54:01,124
18:54:06,123
18:54:14,127
